field,field_family,coverage_ratio,usable_rows,usable_dates,unique_values,lag_days,window,train_2025h2_days,train_2025h2_mean_ic,train_2025h2_median_ic,train_2025h2_ic_positive_rate,scan_stage,oos_2026_days,oos_2026_mean_ic,oos_2026_median_ic,oos_2026_ic_positive_rate,oos_2026_r3_on_days,oos_2026_r3_on_mean_ic,oos_2026_r3_on_median_ic,oos_2026_r3_on_ic_positive_rate,oos_2026_r3_off_days,oos_2026_r3_off_mean_ic,oos_2026_r3_off_median_ic,oos_2026_r3_off_ic_positive_rate,preferred_direction,decision,fast_score,train_2025h2_mean_spread,train_2025h2_median_turnover,train_2025h2_p90_turnover,train_2025h2_ls_ann,train_2025h2_ls_sortino,train_2025h2_ls_maxdd,train_2025h2_ls_top3_share,train_2025h2_ls_net10_ann,train_2025h2_ls_net10_sortino,train_2025h2_ls_net10_maxdd,oos_2026_mean_spread,oos_2026_median_turnover,oos_2026_p90_turnover,oos_2026_ls_ann,oos_2026_ls_sortino,oos_2026_ls_maxdd,oos_2026_ls_top3_share,oos_2026_ls_net10_ann,oos_2026_ls_net10_sortino,oos_2026_ls_net10_maxdd,oos_2026_r3_on_mean_spread,oos_2026_r3_on_median_turnover,oos_2026_r3_on_p90_turnover,oos_2026_r3_on_ls_ann,oos_2026_r3_on_ls_sortino,oos_2026_r3_on_ls_maxdd,oos_2026_r3_on_ls_top3_share,oos_2026_r3_on_ls_net10_ann,oos_2026_r3_on_ls_net10_sortino,oos_2026_r3_on_ls_net10_maxdd,oos_2026_r3_off_mean_spread,oos_2026_r3_off_median_turnover,oos_2026_r3_off_p90_turnover,oos_2026_r3_off_ls_ann,oos_2026_r3_off_ls_sortino,oos_2026_r3_off_ls_maxdd,oos_2026_r3_off_ls_top3_share,oos_2026_r3_off_ls_net10_ann,oos_2026_r3_off_ls_net10_sortino,oos_2026_r3_off_ls_net10_maxdd
streak_gap_to_market_high,other_numeric,0.980757,879958,160,19,1,train_2025h2,99,0.023362,0.019616,0.727273,deep_top_bottom,61,0.026763,0.012787,0.688525,22,0.026081,0.023076,0.727273,39,0.027148,0.012441,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0258682,0.001263,0.392702,0.448455,0.374417,3.165814,-0.09126224,0.266131,0.251384,2.227981,-0.09988373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
streak_gap_to_market_high,other_numeric,0.980757,879958,160,19,1,oos_2026,99,0.023362,0.019616,0.727273,deep_top_bottom,61,0.026763,0.012787,0.688525,22,0.026081,0.023076,0.727273,39,0.027148,0.012441,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0258682,0.001263,0.392702,0.448455,0.374417,3.165814,-0.09126224,0.266131,0.251384,2.227981,-0.09988373,0.000949,0.422727,0.459091,0.269938,2.805661,-0.09109959,0.401135,0.150628,1.646113,-0.10666113,,,,,,,,,,,,,,,,,,,,
streak_gap_to_market_high,other_numeric,0.980757,879958,160,19,1,oos_2026_r3_on,99,0.023362,0.019616,0.727273,deep_top_bottom,61,0.026763,0.012787,0.688525,22,0.026081,0.023076,0.727273,39,0.027148,0.012441,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0258682,0.001263,0.392702,0.448455,0.374417,3.165814,-0.09126224,0.266131,0.251384,2.227981,-0.09988373,0.000949,0.422727,0.459091,0.269938,2.805661,-0.09109959,0.401135,0.150628,1.646113,-0.10666113,-0.001331,0.4,0.453636,-0.285092,-3.650568,-0.0633711,0.692429,-0.346863,-4.628767,-0.06749813,,,,,,,,,,
streak_gap_to_market_high,other_numeric,0.980757,879958,160,19,1,oos_2026_r3_off,99,0.023362,0.019616,0.727273,deep_top_bottom,61,0.026763,0.012787,0.688525,22,0.026081,0.023076,0.727273,39,0.027148,0.012441,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0258682,0.001263,0.392702,0.448455,0.374417,3.165814,-0.09126224,0.266131,0.251384,2.227981,-0.09988373,0.000949,0.422727,0.459091,0.269938,2.805661,-0.09109959,0.401135,0.150628,1.646113,-0.10666113,-0.001331,0.4,0.453636,-0.285092,-3.650568,-0.0633711,0.692429,-0.346863,-4.628767,-0.06749813,0.002235,0.422727,0.46,0.755068,6.975247,-0.08209885,0.538968,0.582785,5.687571,-0.09114036
limit_up_streak,limit_tradability_or_event,0.980757,879958,160,19,1,train_2025h2,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limit_up_streak,limit_tradability_or_event,0.980757,879958,160,19,1,oos_2026,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,-0.003813,0.404545,0.45,-0.618124,-3.540757,-0.23773399,0.227584,-0.653355,-3.896355,-0.25427332,,,,,,,,,,,,,,,,,,,,
limit_up_streak,limit_tradability_or_event,0.980757,879958,160,19,1,oos_2026_r3_on,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,-0.003813,0.404545,0.45,-0.618124,-3.540757,-0.23773399,0.227584,-0.653355,-3.896355,-0.25427332,-0.002527,0.390909,0.449545,-0.471412,-4.447941,-0.08125389,0.57482,-0.516531,-5.055549,-0.08298554,,,,,,,,,,
limit_up_streak,limit_tradability_or_event,0.980757,879958,160,19,1,oos_2026_r3_off,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,-0.003813,0.404545,0.45,-0.618124,-3.540757,-0.23773399,0.227584,-0.653355,-3.896355,-0.25427332,-0.002527,0.390909,0.449545,-0.471412,-4.447941,-0.08125389,0.57482,-0.516531,-5.055549,-0.08298554,-0.004538,0.409091,0.45,-0.682172,-3.567283,-0.20744359,0.321459,-0.712726,-3.882734,-0.21847596
limit_up_streak_close,limit_tradability_or_event,0.980757,879958,160,19,1,train_2025h2,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limit_up_streak_close,limit_tradability_or_event,0.980757,879958,160,19,1,oos_2026,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,-0.003813,0.404545,0.45,-0.618124,-3.540757,-0.23773399,0.227584,-0.653355,-3.896355,-0.25427332,,,,,,,,,,,,,,,,,,,,
limit_up_streak_close,limit_tradability_or_event,0.980757,879958,160,19,1,oos_2026_r3_on,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,-0.003813,0.404545,0.45,-0.618124,-3.540757,-0.23773399,0.227584,-0.653355,-3.896355,-0.25427332,-0.002527,0.390909,0.449545,-0.471412,-4.447941,-0.08125389,0.57482,-0.516531,-5.055549,-0.08298554,,,,,,,,,,
limit_up_streak_close,limit_tradability_or_event,0.980757,879958,160,19,1,oos_2026_r3_off,99,-0.02282,-0.0187,0.242424,deep_top_bottom,61,-0.026805,-0.014986,0.344262,22,-0.026325,-0.019325,0.318182,39,-0.027076,-0.008718,0.358974,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0257774,-0.002013,0.38357,0.451754,-0.398168,-5.041632,-0.19643805,0.205124,-0.451257,-5.847308,-0.22291282,-0.003813,0.404545,0.45,-0.618124,-3.540757,-0.23773399,0.227584,-0.653355,-3.896355,-0.25427332,-0.002527,0.390909,0.449545,-0.471412,-4.447941,-0.08125389,0.57482,-0.516531,-5.055549,-0.08298554,-0.004538,0.409091,0.45,-0.682172,-3.567283,-0.20744359,0.321459,-0.712726,-3.882734,-0.21847596
high_board_rank,other_numeric,0.980757,879958,160,9,1,train_2025h2,99,0.023047,0.019592,0.737374,deep_top_bottom,61,0.026577,0.012441,0.672131,22,0.025869,0.017414,0.681818,39,0.026977,0.008718,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0256483,0.001194,0.388357,0.449561,0.350695,2.988112,-0.10160605,0.266925,0.230373,2.056688,-0.11008033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_board_rank,other_numeric,0.980757,879958,160,9,1,oos_2026,99,0.023047,0.019592,0.737374,deep_top_bottom,61,0.026577,0.012441,0.672131,22,0.025869,0.017414,0.681818,39,0.026977,0.008718,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0256483,0.001194,0.388357,0.449561,0.350695,2.988112,-0.10160605,0.266925,0.230373,2.056688,-0.11008033,0.000945,0.418182,0.454545,0.268635,2.894885,-0.09398325,0.391949,0.149706,1.694386,-0.10946028,,,,,,,,,,,,,,,,,,,,
high_board_rank,other_numeric,0.980757,879958,160,9,1,oos_2026_r3_on,99,0.023047,0.019592,0.737374,deep_top_bottom,61,0.026577,0.012441,0.672131,22,0.025869,0.017414,0.681818,39,0.026977,0.008718,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0256483,0.001194,0.388357,0.449561,0.350695,2.988112,-0.10160605,0.266925,0.230373,2.056688,-0.11008033,0.000945,0.418182,0.454545,0.268635,2.894885,-0.09398325,0.391949,0.149706,1.694386,-0.10946028,-0.001387,0.397727,0.445455,-0.295103,-3.742667,-0.0657222,0.694782,-0.355642,-4.698066,-0.06982301,,,,,,,,,,
high_board_rank,other_numeric,0.980757,879958,160,9,1,oos_2026_r3_off,99,0.023047,0.019592,0.737374,deep_top_bottom,61,0.026577,0.012441,0.672131,22,0.025869,0.017414,0.681818,39,0.026977,0.008718,0.666667,positive,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0256483,0.001194,0.388357,0.449561,0.350695,2.988112,-0.10160605,0.266925,0.230373,2.056688,-0.11008033,0.000945,0.418182,0.454545,0.268635,2.894885,-0.09398325,0.391949,0.149706,1.694386,-0.10946028,-0.001387,0.397727,0.445455,-0.295103,-3.742667,-0.0657222,0.694782,-0.355642,-4.698066,-0.06982301,0.00226,0.422727,0.460909,0.7662,7.648542,-0.08301062,0.525903,0.592875,6.243431,-0.09203135
volume,daily_flow_liquidity,0.980757,879958,160,820364,1,train_2025h2,99,-0.012539,-0.012249,0.434343,deep_top_bottom,61,-0.025048,-0.027806,0.393443,22,-0.050348,-0.054375,0.272727,39,-0.010776,-0.007669,0.461538,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02357495,-5.6e-05,0.320175,0.356024,-0.014104,-0.120813,-0.09785304,0.178192,-0.090412,-0.800396,-0.11805187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volume,daily_flow_liquidity,0.980757,879958,160,820364,1,oos_2026,99,-0.012539,-0.012249,0.434343,deep_top_bottom,61,-0.025048,-0.027806,0.393443,22,-0.050348,-0.054375,0.272727,39,-0.010776,-0.007669,0.461538,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02357495,-5.6e-05,0.320175,0.356024,-0.014104,-0.120813,-0.09785304,0.178192,-0.090412,-0.800396,-0.11805187,-0.000526,0.281818,0.327273,-0.12413,-0.8563,-0.09798199,0.226089,-0.184214,-1.315163,-0.09989858,,,,,,,,,,,,,,,,,,,,
volume,daily_flow_liquidity,0.980757,879958,160,820364,1,oos_2026_r3_on,99,-0.012539,-0.012249,0.434343,deep_top_bottom,61,-0.025048,-0.027806,0.393443,22,-0.050348,-0.054375,0.272727,39,-0.010776,-0.007669,0.461538,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02357495,-5.6e-05,0.320175,0.356024,-0.014104,-0.120813,-0.09785304,0.178192,-0.090412,-0.800396,-0.11805187,-0.000526,0.281818,0.327273,-0.12413,-0.8563,-0.09798199,0.226089,-0.184214,-1.315163,-0.09989858,-0.003239,0.261364,0.303636,-0.558494,-7.468638,-0.08809531,0.600565,-0.587203,-8.072204,-0.09077983,,,,,,,,,,
volume,daily_flow_liquidity,0.980757,879958,160,820364,1,oos_2026_r3_off,99,-0.012539,-0.012249,0.434343,deep_top_bottom,61,-0.025048,-0.027806,0.393443,22,-0.050348,-0.054375,0.272727,39,-0.010776,-0.007669,0.461538,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02357495,-5.6e-05,0.320175,0.356024,-0.014104,-0.120813,-0.09785304,0.178192,-0.090412,-0.800396,-0.11805187,-0.000526,0.281818,0.327273,-0.12413,-0.8563,-0.09798199,0.226089,-0.184214,-1.315163,-0.09989858,-0.003239,0.261364,0.303636,-0.558494,-7.468638,-0.08809531,0.600565,-0.587203,-8.072204,-0.09077983,0.001005,0.290909,0.327273,0.28797,1.412774,-0.09798199,0.273867,0.197038,1.004241,-0.09989858
m1_day_high,minute_range_price_state,0.943598,846618,160,34168,0,train_2025h2,100,-0.016104,0.000291,0.5,deep_top_bottom,60,-0.027694,-0.070163,0.416667,21,-0.001758,-0.044573,0.380952,39,-0.041659,-0.07986,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02300085,0.001125,0.028846,0.043353,0.327639,1.409646,-0.20744797,0.141819,0.313992,1.35498,-0.20818316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_day_high,minute_range_price_state,0.943598,846618,160,34168,0,oos_2026,100,-0.016104,0.000291,0.5,deep_top_bottom,60,-0.027694,-0.070163,0.416667,21,-0.001758,-0.044573,0.380952,39,-0.041659,-0.07986,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02300085,0.001125,0.028846,0.043353,0.327639,1.409646,-0.20744797,0.141819,0.313992,1.35498,-0.20818316,0.001016,0.027273,0.036364,0.291585,1.730358,-0.14444243,0.209932,0.282919,1.684953,-0.14527026,,,,,,,,,,,,,,,,,,,,
m1_day_high,minute_range_price_state,0.943598,846618,160,34168,0,oos_2026_r3_on,100,-0.016104,0.000291,0.5,deep_top_bottom,60,-0.027694,-0.070163,0.416667,21,-0.001758,-0.044573,0.380952,39,-0.041659,-0.07986,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02300085,0.001125,0.028846,0.043353,0.327639,1.409646,-0.20744797,0.141819,0.313992,1.35498,-0.20818316,0.001016,0.027273,0.036364,0.291585,1.730358,-0.14444243,0.209932,0.282919,1.684953,-0.14527026,0.00481,0.022727,0.027273,2.350678,6.724018,-0.04533784,0.523395,2.329644,6.686752,-0.04539537,,,,,,,,,,
m1_day_high,minute_range_price_state,0.943598,846618,160,34168,0,oos_2026_r3_off,100,-0.016104,0.000291,0.5,deep_top_bottom,60,-0.027694,-0.070163,0.416667,21,-0.001758,-0.044573,0.380952,39,-0.041659,-0.07986,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02300085,0.001125,0.028846,0.043353,0.327639,1.409646,-0.20744797,0.141819,0.313992,1.35498,-0.20818316,0.001016,0.027273,0.036364,0.291585,1.730358,-0.14444243,0.209932,0.282919,1.684953,-0.14527026,0.00481,0.022727,0.027273,2.350678,6.724018,-0.04533784,0.523395,2.329644,6.686752,-0.04539537,-0.001027,0.027273,0.037273,-0.22813,-2.027934,-0.10737843,0.333212,-0.233489,-2.083327,-0.1081073
m1_first30_high,minute_range_price_state,0.943598,846618,160,33957,0,train_2025h2,100,-0.015571,0.001461,0.5,deep_top_bottom,60,-0.027314,-0.06945,0.416667,21,-0.001154,-0.043478,0.380952,39,-0.0414,-0.078142,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02256715,0.001062,0.028846,0.044211,0.306663,1.337497,-0.20625617,0.141108,0.293273,1.282802,-0.20690074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first30_high,minute_range_price_state,0.943598,846618,160,33957,0,oos_2026,100,-0.015571,0.001461,0.5,deep_top_bottom,60,-0.027314,-0.06945,0.416667,21,-0.001154,-0.043478,0.380952,39,-0.0414,-0.078142,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02256715,0.001062,0.028846,0.044211,0.306663,1.337497,-0.20625617,0.141108,0.293273,1.282802,-0.20690074,0.001051,0.027273,0.036364,0.302903,1.805422,-0.14553269,0.212721,0.293766,1.757435,-0.14637465,,,,,,,,,,,,,,,,,,,,
m1_first30_high,minute_range_price_state,0.943598,846618,160,33957,0,oos_2026_r3_on,100,-0.015571,0.001461,0.5,deep_top_bottom,60,-0.027314,-0.06945,0.416667,21,-0.001154,-0.043478,0.380952,39,-0.0414,-0.078142,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02256715,0.001062,0.028846,0.044211,0.306663,1.337497,-0.20625617,0.141108,0.293273,1.282802,-0.20690074,0.001051,0.027273,0.036364,0.302903,1.805422,-0.14553269,0.212721,0.293766,1.757435,-0.14637465,0.0046,0.022727,0.031818,2.178663,6.37747,-0.04747145,0.537124,2.15802,6.340764,-0.04752878,,,,,,,,,,
m1_first30_high,minute_range_price_state,0.943598,846618,160,33957,0,oos_2026_r3_off,100,-0.015571,0.001461,0.5,deep_top_bottom,60,-0.027314,-0.06945,0.416667,21,-0.001154,-0.043478,0.380952,39,-0.0414,-0.078142,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02256715,0.001062,0.028846,0.044211,0.306663,1.337497,-0.20625617,0.141108,0.293273,1.282802,-0.20690074,0.001051,0.027273,0.036364,0.302903,1.805422,-0.14553269,0.212721,0.293766,1.757435,-0.14637465,0.0046,0.022727,0.031818,2.178663,6.37747,-0.04747145,0.537124,2.15802,6.340764,-0.04752878,-0.000861,0.027273,0.037273,-0.195031,-1.735094,-0.10674462,0.330533,-0.200902,-1.793778,-0.10748568
m1_first15_high,minute_range_price_state,0.943598,846618,160,33956,0,train_2025h2,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first15_high,minute_range_price_state,0.943598,846618,160,33956,0,oos_2026,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,0.00102,0.027273,0.036364,0.292865,1.76523,-0.14765985,0.212895,0.283554,1.715414,-0.14853106,,,,,,,,,,,,,,,,,,,,
m1_first15_high,minute_range_price_state,0.943598,846618,160,33956,0,oos_2026_r3_on,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,0.00102,0.027273,0.036364,0.292865,1.76523,-0.14765985,0.212895,0.283554,1.715414,-0.14853106,0.004716,0.022727,0.031818,2.272412,6.70615,-0.04629789,0.536269,2.250103,6.665319,-0.0463643,,,,,,,,,,
m1_first15_high,minute_range_price_state,0.943598,846618,160,33956,0,oos_2026_r3_off,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,0.00102,0.027273,0.036364,0.292865,1.76523,-0.14765985,0.212895,0.283554,1.715414,-0.14853106,0.004716,0.022727,0.031818,2.272412,6.70615,-0.04629789,0.536269,2.250103,6.665319,-0.0463643,-0.00097,0.027273,0.037273,-0.216991,-1.956484,-0.11032492,0.331269,-0.222794,-2.016064,-0.11108344
m1_first15_high_minute,minute_range_price_state,0.943598,846618,160,33956,0,train_2025h2,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first15_high_minute,minute_range_price_state,0.943598,846618,160,33956,0,oos_2026,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,0.00102,0.027273,0.036364,0.292865,1.76523,-0.14765985,0.212895,0.283554,1.715414,-0.14853106,,,,,,,,,,,,,,,,,,,,
m1_first15_high_minute,minute_range_price_state,0.943598,846618,160,33956,0,oos_2026_r3_on,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,0.00102,0.027273,0.036364,0.292865,1.76523,-0.14765985,0.212895,0.283554,1.715414,-0.14853106,0.004716,0.022727,0.031818,2.272412,6.70615,-0.04629789,0.536269,2.250103,6.665319,-0.0463643,,,,,,,,,,
m1_first15_high_minute,minute_range_price_state,0.943598,846618,160,33956,0,oos_2026_r3_off,100,-0.015489,0.001645,0.5,deep_top_bottom,60,-0.027153,-0.069388,0.416667,21,-0.000931,-0.04296,0.380952,39,-0.041272,-0.077478,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02242155,0.001001,0.029126,0.046296,0.286628,1.257023,-0.20793611,0.141932,0.273367,1.202284,-0.20867888,0.00102,0.027273,0.036364,0.292865,1.76523,-0.14765985,0.212895,0.283554,1.715414,-0.14853106,0.004716,0.022727,0.031818,2.272412,6.70615,-0.04629789,0.536269,2.250103,6.665319,-0.0463643,-0.00097,0.027273,0.037273,-0.216991,-1.956484,-0.11032492,0.331269,-0.222794,-2.016064,-0.11108344
m1_first5_high,minute_range_price_state,0.943598,846618,160,33653,0,train_2025h2,100,-0.015369,0.002068,0.5,deep_top_bottom,60,-0.026978,-0.069437,0.416667,21,-0.00081,-0.042515,0.380952,39,-0.041069,-0.077076,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0222642,0.000987,0.028846,0.041667,0.282104,1.251434,-0.20656479,0.141196,0.269209,1.197157,-0.20718631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1_first5_high,minute_range_price_state,0.943598,846618,160,33653,0,oos_2026,100,-0.015369,0.002068,0.5,deep_top_bottom,60,-0.026978,-0.069437,0.416667,21,-0.00081,-0.042515,0.380952,39,-0.041069,-0.077076,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0222642,0.000987,0.028846,0.041667,0.282104,1.251434,-0.20656479,0.141196,0.269209,1.197157,-0.20718631,0.000922,0.027273,0.036364,0.261307,1.597227,-0.14774793,0.215163,0.252293,1.547662,-0.14862744,,,,,,,,,,,,,,,,,,,,
m1_first5_high,minute_range_price_state,0.943598,846618,160,33653,0,oos_2026_r3_on,100,-0.015369,0.002068,0.5,deep_top_bottom,60,-0.026978,-0.069437,0.416667,21,-0.00081,-0.042515,0.380952,39,-0.041069,-0.077076,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0222642,0.000987,0.028846,0.041667,0.282104,1.251434,-0.20656479,0.141196,0.269209,1.197157,-0.20718631,0.000922,0.027273,0.036364,0.261307,1.597227,-0.14774793,0.215163,0.252293,1.547662,-0.14862744,0.004543,0.027273,0.031818,2.134004,6.379584,-0.04685727,0.539567,2.112805,6.340343,-0.04691927,,,,,,,,,,
m1_first5_high,minute_range_price_state,0.943598,846618,160,33653,0,oos_2026_r3_off,100,-0.015369,0.002068,0.5,deep_top_bottom,60,-0.026978,-0.069437,0.416667,21,-0.00081,-0.042515,0.380952,39,-0.041069,-0.077076,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.0222642,0.000987,0.028846,0.041667,0.282104,1.251434,-0.20656479,0.141196,0.269209,1.197157,-0.20718631,0.000922,0.027273,0.036364,0.261307,1.597227,-0.14774793,0.215163,0.252293,1.547662,-0.14862744,0.004543,0.027273,0.031818,2.134004,6.379584,-0.04685727,0.539567,2.112805,6.340343,-0.04691927,-0.001028,0.027273,0.037273,-0.228412,-2.083577,-0.11087578,0.336876,-0.234085,-2.142569,-0.11165058
open,price_state,0.987169,885711,161,21236,0,train_2025h2,100,-0.018098,-0.004168,0.48,deep_top_bottom,61,-0.023244,-0.06497,0.42623,22,0.00778,-0.034679,0.409091,39,-0.040745,-0.076004,0.435897,negative,FAST_CANDIDATE_AXIS_FOR_DEEP_SCAN,0.02226305,0.000909,0.027523,0.040351,0.257259,1.168472,-0.20371244,0.140233,0.248229,1.131553,-0.20430093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
