candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,source_family,source_id,parent_expression_hash,parent_expression,field_list,note,fresh_search_intent,x0_r3_role
phase3ay_x0_minute_transfer_00042,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean($close,8)),ZScore(Mean($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:dd79e81dd52c649f51214104,dd79e81dd52c649f51214104,x0_official_cluster_formula,x0_cluster_004,28d48014ade697b3c9a86a1f,"CSRank(Mul(ZScore(Mean($close,8)),ZScore(Mean($final_float_market_cap,34))))","$amount,$close,$final_float_market_cap,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00043,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean($close,8)),ZScore(Mean($final_float_market_cap,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:c1b80a38e0251d8e451374e7,c1b80a38e0251d8e451374e7,x0_official_cluster_formula,x0_cluster_004,28d48014ade697b3c9a86a1f,"CSRank(Mul(ZScore(Mean($close,8)),ZScore(Mean($final_float_market_cap,34))))","$amount,$close,$final_float_market_cap,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00044,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:74667b5e7bde43fe59769ed8,74667b5e7bde43fe59769ed8,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$open,$vwap",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00045,"Neg(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:800276cef2f213525386b975,800276cef2f213525386b975,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$open,$vwap",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00046,"CSRank(Add(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:25ad366a7237eb59e289a38b,25ad366a7237eb59e289a38b,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00047,"CSRank(Mul(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f2022472d061524a3dff3543,f2022472d061524a3dff3543,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00048,"CSRank(CSResidual(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:3adfe1ede6075d49b48ae3df,3adfe1ede6075d49b48ae3df,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00049,"CSRank(Add(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:18a6c5d3a4b64fc19cad2d1d,18a6c5d3a4b64fc19cad2d1d,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00050,"CSRank(Mul(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:4807eb5feea67ca9e66ce079,4807eb5feea67ca9e66ce079,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00051,"CSRank(CSResidual(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:7f227679a74b378556e96d8f,7f227679a74b378556e96d8f,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00052,"CSRank(Add(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:1e39405afe8b4b19366ed693,1e39405afe8b4b19366ed693,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00053,"CSRank(Mul(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:c692f778e40e835ef68f9af2,c692f778e40e835ef68f9af2,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00054,"CSRank(CSResidual(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:7bcf9deac2d0e5ceea2c2c6b,7bcf9deac2d0e5ceea2c2c6b,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount_yuan,$final_float_market_cap,$open,$vwap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00055,"CSRank(Add(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:608f60914ef36c66ab7bd599,608f60914ef36c66ab7bd599,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount,$float_share,$open,$vwap",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00056,"CSRank(Mul(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:840c95761af18eb20b5d914a,840c95761af18eb20b5d914a,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount,$float_share,$open,$vwap",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00057,"CSRank(CSResidual(ZScore(CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:947bbf498a7d1ae1e17205e7,947bbf498a7d1ae1e17205e7,x0_official_cluster_formula,x0_cluster_005,74667b5e7bde43fe59769ed8,"CSRank(Mul(CSRank(Std($open,8)),ZScore(Mean(Abs(Delta($vwap,1)),21))))","$amount,$float_share,$open,$vwap",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00058,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:2bfda8b055bea891788cc1e4,2bfda8b055bea891788cc1e4,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$close",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00059,"Neg(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5b8acbddc5993bd1351324b9,5b8acbddc5993bd1351324b9,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$close",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00060,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount_yuan),21))))",ay_old_family_amount_yuan_alias,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:05397ed9a99bcfef74095395,05397ed9a99bcfef74095395,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount_yuan,$close",amount field replaced by amount_yuan where available,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00061,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:32d80c1c8b1312617b6acf6c,32d80c1c8b1312617b6acf6c,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00062,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:28ea516713b59b8e6c9cc51d,28ea516713b59b8e6c9cc51d,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00063,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:555be23272fb434e5a1446e2,555be23272fb434e5a1446e2,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00064,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:3c8f0839190e87e1ec007466,3c8f0839190e87e1ec007466,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00065,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:b9f54cde36f8f081ac1c0ed5,b9f54cde36f8f081ac1c0ed5,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00066,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:b2f1fa175d9cddab56e0b47a,b2f1fa175d9cddab56e0b47a,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00067,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:deaaff9a3d5b760a7cf270af,deaaff9a3d5b760a7cf270af,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00068,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:e3f056095869cb358e56637f,e3f056095869cb358e56637f,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00069,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f8f9add81aa7a1b29e03cef4,f8f9add81aa7a1b29e03cef4,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00070,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a60c5666191b1bec602d1726,a60c5666191b1bec602d1726,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$close,$float_share",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00071,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:554b0f898ddce821435d0356,554b0f898ddce821435d0356,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$close,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00072,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a3773fd514ce2ecc0238e544,a3773fd514ce2ecc0238e544,x0_official_cluster_formula,x0_cluster_006,2bfda8b055bea891788cc1e4,"CSRank(Mul(ZScore(Mean(Abs($close),8)),ZScore(Mean(Abs($amount),21))))","$amount,$close,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00073,"CSRank(Mul(CSRank(CSResidual(CSRank(CSRank($close)),CSRank(Log($final_total_market_cap)))),ZScore(Mean(Abs(Delta($close,1)),20))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:10216d4bb1296e38e569b9d0,10216d4bb1296e38e569b9d0,x0_official_cluster_formula,x0_cluster_009,10216d4bb1296e38e569b9d0,"CSRank(Mul(CSRank(CSResidual(CSRank(CSRank($close)),CSRank(Log($final_total_market_cap)))),ZScore(Mean(Abs(Delta($close,1)),20))))","$close,$final_total_market_cap",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00074,"Neg(CSRank(Mul(CSRank(CSResidual(CSRank(CSRank($close)),CSRank(Log($final_total_market_cap)))),ZScore(Mean(Abs(Delta($close,1)),20)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:0a707aa3654e7b0acdb78eed,0a707aa3654e7b0acdb78eed,x0_official_cluster_formula,x0_cluster_009,10216d4bb1296e38e569b9d0,"CSRank(Mul(CSRank(CSResidual(CSRank(CSRank($close)),CSRank(Log($final_total_market_cap)))),ZScore(Mean(Abs(Delta($close,1)),20))))","$close,$final_total_market_cap",direction check on true minute clock,False,read_only_transfer_diagnostic
