source_file,candidate_id,source_generator,source_lane,selection_rank,expression,fields
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1236_cn_research_v2_fundamental_x_event_0067,cn_research_factor_pack_v2,event_derived_feature_layer,39.0,"CSRank(Mul($fund_ocf_to_assets,$limit_up_touch_not_close_count_t5))",fund_ocf_to_assets|limit_up_touch_not_close_count_t5
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1235_cn_research_v2_fundamental_x_event_0066,cn_research_factor_pack_v2,event_derived_feature_layer,40.0,"CSRank(Mul($fund_ocf_to_assets,$limit_up_any_open_not_close_in_t2))",fund_ocf_to_assets|limit_up_any_open_not_close_in_t2
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1231_cn_research_v2_fundamental_x_event_0062,cn_research_factor_pack_v2,event_derived_feature_layer,24.0,"CSRank(Mul($fund_ocf_to_netprofit,$limit_up_touch_not_close_count_t5))",fund_ocf_to_netprofit|limit_up_touch_not_close_count_t5
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1230_cn_research_v2_fundamental_x_event_0061,cn_research_factor_pack_v2,event_derived_feature_layer,15.0,"CSRank(Mul($fund_ocf_to_netprofit,$limit_up_any_open_not_close_in_t2))",fund_ocf_to_netprofit|limit_up_any_open_not_close_in_t2
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1224_cn_research_v2_fundamental_x_event_0055,cn_research_factor_pack_v2,event_derived_feature_layer,23.0,"CSRank(Mul($fund_netprofit_margin,$limit_up_any_close_not_open_in_t2))",fund_netprofit_margin|limit_up_any_close_not_open_in_t2
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1216_cn_research_v2_fundamental_x_event_0047,cn_research_factor_pack_v2,event_derived_feature_layer,37.0,"CSRank(Mul($fund_cash_to_assets,$limit_up_touch_not_close_count_t5))",fund_cash_to_assets|limit_up_touch_not_close_count_t5
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1215_cn_research_v2_fundamental_x_event_0046,cn_research_factor_pack_v2,event_derived_feature_layer,26.0,"CSRank(Mul($fund_cash_to_assets,$limit_up_any_open_not_close_in_t2))",fund_cash_to_assets|limit_up_any_open_not_close_in_t2
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1163_cn_factor_event_x_theme_0754,cn_field_factor_pack_v1,event_derived_feature_layer,20.0,"CSRank(Mul(ZScore(Mean($limit_up_open_not_close_count_t10,5)),ZScore($plate_score)))",limit_up_open_not_close_count_t10|plate_score
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1162_cn_factor_event_x_theme_0753,cn_field_factor_pack_v1,event_derived_feature_layer,41.0,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open_count_t9,5)),ZScore($plate_score)))",limit_up_close_not_open_count_t9|plate_score
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-806d5235bba6,agnostic_freeform_ast,agnostic_freeform_ast,12.0,"CSRank(Sub(CSRank(Mom($vwap,34)),ZScore(Std($volume,3))))",volume|vwap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-operator_sanitize-2b72dd1e1855,ast_failure_aware_repair,ast_failure_aware_repair,64.0,"CSRank(Sub(Mean($close,6),Mean($close,3)))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-duplicate_escape-7e210d77983c,ast_failure_aware_repair,ast_failure_aware_repair,1.0,"CSRank(Mean($close,34))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-operator_sanitize-8fb17dfd7ee6,ast_failure_aware_repair,ast_failure_aware_repair,29.0,"CSRank(Sub(Mean($close,8),Mean($close,5)))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-fc08bbc3ff5f,cem_adaptive_grammar,r0_cem_led,35.0,"CSRank(Mean(Abs($close),8))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-operator_sanitize-b2b84bc3ef72,ast_failure_aware_repair,ast_failure_aware_repair,14.0,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))",amount
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-template-3640ff7d560d,simple_template,r0_cem_led,2.0,CSRank($close),close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-2853176b2b50,agnostic_freeform_ast,agnostic_freeform_ast,7.0,"CSRank(Mul(CSRank(Std($final_float_market_cap,34)),Mul(ZScore(Std($high,21)),Sign(Mean($open,5)))))",final_float_market_cap|high|open
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-f58db5f7c1ae,agnostic_freeform_ast,agnostic_freeform_ast,6.0,"CSRank(CSResidual(ZScore(Mean($high,2)),ZScore(Std($amount,3))))",amount|high
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-nonlinearize-bfcb608426,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,62.0,"CSRank(Mul(Sign(ZScore(CSRank(Mean(Abs($close),8)))),Mul(ZScore(CSRank(Mean(Abs($close),8))),ZScore(CSRank(Mean(Abs($close),8))))))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-566625b9ea8c,agnostic_freeform_ast,agnostic_freeform_ast,8.0,"CSRank(ZScore(Std($vwap,13)))",vwap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-098c6066c092,cem_adaptive_grammar,r0_cem_led,32.0,"CSRank(Mul(ZScore(Std($close,5)),ZScore(Std($final_float_market_cap,2))))",close|final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-5ef1f05cfe23,agnostic_freeform_ast,agnostic_freeform_ast,56.0,"CSRank(Mul(CSRank(Mean(Abs(Delta($volume,1)),13)),Mul(ZScore(Delta($final_float_market_cap,34)),ZScore(Mean(Abs(Delta($high,1)),21)))))",final_float_market_cap|high|volume
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-51f2006737d6,agnostic_freeform_ast,agnostic_freeform_ast,49.0,"CSRank(CSResidual(CSRank(Mean($open,34)),CSRank(Mom($close,3))))",close|open
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-8b93b582ec12,cem_adaptive_grammar,r0_cem_led,27.0,"CSRank(Mul(ZScore($final_float_market_cap),ZScore($close)))",close|final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-a89759d3657a,agnostic_freeform_ast,agnostic_freeform_ast,52.0,"CSRank(Mul(ZScore(Mean(Abs(Delta($high,1)),13)),Mul(ZScore($vwap),CSRank(Mean($vwap,8)))))",high|vwap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-nonlinearize-720a70b84f,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,16.0,"CSRank(Mul(Sign(ZScore(CSRank(Mul(ZScore(Std($close,5)),ZScore(Std($final_float_market_cap,2)))))),Mul(ZScore(CSRank(Mul(ZScore(Std($close,5)),ZScore(Std($final_float_market_cap,2))))),ZScore(CSRank(Mul(ZScore(Std($close,5)),ZScore(Std($final_float_market_cap,2))))))))",close|final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-551385e7478d,agnostic_freeform_ast,agnostic_freeform_ast,9.0,"CSRank(Mul(CSRank(Std($high,34)),Mul(ZScore($vwap),Sign(Std($high,13)))))",high|vwap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-add_state_gate-7a09229418,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,47.0,"CSRank(Mul(Neg(Neg(CSRank($close))),ZScore(Mean(Abs(Delta($close,1)),20))))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-add_confirmation-bdafbf08d5,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,54.0,"CSRank(Mul(Neg(Neg(CSRank($close))),Sign(Delta($amount,1))))",amount|close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-add_state_gate-c8e1944606,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,59.0,"CSRank(Mul(CSRank(Mean(Abs($close),8)),ZScore(Mean(Abs(Delta($close,1)),20))))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-a7ad8beeeacf,agnostic_freeform_ast,agnostic_freeform_ast,11.0,"CSRank(Add(CSRank(Mom($final_total_market_cap,13)),CSRank(Mean($vwap,8))))",final_total_market_cap|vwap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,agnostic-freeform-042e30be7cdf,agnostic_freeform_ast,agnostic_freeform_ast,5.0,"CSRank(Mul(CSRank(Mean($close,8)),Corr(Mean($volume,3),Std($final_float_market_cap,13),8)))",close|final_float_market_cap|volume
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-add_confirmation-a2ebaeae10,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,22.0,"CSRank(Mul(CSRank(Mean(Abs($close),8)),Sign(Delta($amount,1))))",amount|close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-nonlinearize-69d3d3bbf5,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,10.0,"CSRank(Mul(Sign(ZScore(CSRank(Mul(ZScore($final_float_market_cap),ZScore($close))))),Mul(ZScore(CSRank(Mul(ZScore($final_float_market_cap),ZScore($close)))),ZScore(CSRank(Mul(ZScore($final_float_market_cap),ZScore($close)))))))",close|final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-ad335fa8387e,cem_adaptive_grammar,r0_cem_led,13.0,"Neg(CSRank(Mul(ZScore(Delta($amount,8)),ZScore(Delta($final_float_market_cap,2)))))",amount|final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-duplicate_escape-962c2202831a,ast_failure_aware_repair,ast_failure_aware_repair,30.0,"CSRank(Mul(ZScore(Mean($close,8)),ZScore(Delta($close,11))))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-2cd6edb62448,cem_adaptive_grammar,r0_cem_led,21.0,"Neg(CSRank(Delta($final_float_market_cap,5)))",final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-duplicate_escape-467a29a8b041,ast_failure_aware_repair,ast_failure_aware_repair,25.0,"CSRank(Mul(ZScore(Mean($close,13)),ZScore(Delta($close,6))))",close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-6542d470d51e,cem_adaptive_grammar,r0_cem_led,33.0,"CSRank(CSResidual(CSRank(Mean($close,5)),CSRank(Mean($final_float_market_cap,8))))",close|final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-605c9ed6a1b0,cem_adaptive_grammar,r0_cem_led,34.0,"Neg(CSRank(Std($volume,8)))",volume
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-duplicate_escape-a160ab8432ed,ast_failure_aware_repair,ast_failure_aware_repair,18.0,"CSRank(Mul(ZScore(Mean($close,3)),ZScore(Delta($amount,6))))",amount|close
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3repair-failure_detail-operator_sanitize-36f763682d42,ast_failure_aware_repair,ast_failure_aware_repair,28.0,"CSRank(Mean(Abs(Delta($final_total_market_cap,1)),21))",final_total_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-nonlinearize-ace579e6fa,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,19.0,"CSRank(Mul(Sign(ZScore(Neg(CSRank(Delta($final_float_market_cap,5))))),Mul(ZScore(Neg(CSRank(Delta($final_float_market_cap,5)))),ZScore(Neg(CSRank(Delta($final_float_market_cap,5)))))))",final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-cem_adaptive_grammar-39ba35c18089,cem_adaptive_grammar,r0_cem_led,3.0,"Neg(CSRank(Delta($final_float_market_cap,8)))",final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-temporalize-dab4cd92fc,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,63.0,"CSRank(Mul(Neg(CSRank(Delta($final_float_market_cap,8))),Corr(Delta($amount,1),Delay(Delta($amount,1),1),10)))",amount|final_float_market_cap
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,stockpit-ast_evolutionary_mutation-1bada91f298a,ast_evolutionary_mutation,r0_cem_led,4.0,"CSRank(CSResidual(CSRank(CSRank(Mean(Abs($ret),21))),CSRank(Log($final_total_market_cap))))",final_total_market_cap|ret
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,fgv2-repair-nonlinearize-5c942092bf,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,17.0,"CSRank(Mul(Sign(ZScore(Neg(CSRank(Std($volume,8))))),Mul(ZScore(Neg(CSRank(Std($volume,8)))),ZScore(Neg(CSRank(Std($volume,8)))))))",volume
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1213_cn_research_v2_fundamental_size_residual_0044,cn_research_factor_pack_v2,fundamental_pit_feature_layer,48.0,"CSRank(CSResidual(Log($fund_total_shares_cninfo),Log($fund_total_assets)))",fund_total_assets|fund_total_shares_cninfo
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1212_cn_research_v2_fundamental_size_residual_0043,cn_research_factor_pack_v2,fundamental_pit_feature_layer,50.0,"CSRank(CSResidual(Log($fund_netcash_operate),Log($fund_total_assets)))",fund_netcash_operate|fund_total_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1211_cn_research_v2_fundamental_size_residual_0042,cn_research_factor_pack_v2,fundamental_pit_feature_layer,58.0,"CSRank(CSResidual(Log($fund_parent_netprofit),Log($fund_total_assets)))",fund_parent_netprofit|fund_total_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1210_cn_research_v2_fundamental_size_residual_0041,cn_research_factor_pack_v2,fundamental_pit_feature_layer,61.0,"CSRank(CSResidual(Log($fund_total_operate_income),Log($fund_total_assets)))",fund_total_assets|fund_total_operate_income
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1209_cn_research_v2_fundamental_size_residual_0040,cn_research_factor_pack_v2,fundamental_pit_feature_layer,43.0,"CSRank(CSResidual(Log($fund_total_assets),Log($fund_total_assets)))",fund_total_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1208_cn_research_v2_fundamental_risk_inverse_0039,cn_research_factor_pack_v2,fundamental_pit_feature_layer,60.0,"Neg(CSRank(Delta($fund_inventory_to_assets,20)))",fund_inventory_to_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1206_cn_research_v2_fundamental_risk_inverse_0037,cn_research_factor_pack_v2,fundamental_pit_feature_layer,44.0,Neg(CSRank($fund_inventory_to_assets)),fund_inventory_to_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1204_cn_research_v2_fundamental_risk_inverse_0035,cn_research_factor_pack_v2,fundamental_pit_feature_layer,42.0,"Neg(CSRank(Mean($fund_goodwill_to_assets,5)))",fund_goodwill_to_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1202_cn_research_v2_fundamental_risk_inverse_0033,cn_research_factor_pack_v2,fundamental_pit_feature_layer,53.0,"Neg(CSRank(Delta($fund_debt_to_assets,20)))",fund_debt_to_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1201_cn_research_v2_fundamental_risk_inverse_0032,cn_research_factor_pack_v2,fundamental_pit_feature_layer,55.0,"Neg(CSRank(Mean($fund_debt_to_assets,5)))",fund_debt_to_assets
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1199_cn_research_v2_fundamental_quality_0030,cn_research_factor_pack_v2,fundamental_pit_feature_layer,45.0,"CSRank(Delta($fund_float_share_ratio_cninfo,20))",fund_float_share_ratio_cninfo
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1197_cn_research_v2_fundamental_quality_0028,cn_research_factor_pack_v2,fundamental_pit_feature_layer,46.0,CSRank($fund_float_share_ratio_cninfo),fund_float_share_ratio_cninfo
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1196_cn_research_v2_fundamental_quality_0027,cn_research_factor_pack_v2,fundamental_pit_feature_layer,51.0,"CSRank(Delta($fund_circulate_top10_holder_pct,20))",fund_circulate_top10_holder_pct
runtime\cn_research_factor_pack_v2_selector_gate_20260531\selector\aa\phase3e_selector_audit.csv,phase3aa_event_1195_cn_research_v2_fundamental_quality_0026,cn_research_factor_pack_v2,fundamental_pit_feature_layer,57.0,"CSRank(Mean($fund_circulate_top10_holder_pct,5))",fund_circulate_top10_holder_pct
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\capacity_liquidity_cost\aa\phase3e_selector_audit.csv,phase3aa_event_1242_cn_research_v2_fundamental_x_event_0073,cn_research_factor_pack_v2,event_derived_feature_layer,2.0,"CSRank(Mul($fund_research_to_income,$limit_up_close_count_t3))",fund_research_to_income|limit_up_close_count_t3
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\capacity_liquidity_cost\aa\phase3e_selector_audit.csv,phase3aa_event_1240_cn_research_v2_fundamental_x_event_0071,cn_research_factor_pack_v2,event_derived_feature_layer,7.0,"CSRank(Mul($fund_research_to_income,$limit_up_any_open_not_close_in_t2))",fund_research_to_income|limit_up_any_open_not_close_in_t2
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\capacity_liquidity_cost\aa\phase3e_selector_audit.csv,phase3aa_event_1239_cn_research_v2_fundamental_x_event_0070,cn_research_factor_pack_v2,event_derived_feature_layer,14.0,"CSRank(Mul($fund_research_to_income,$limit_up_any_close_not_open_in_t2))",fund_research_to_income|limit_up_any_close_not_open_in_t2
runtime\cn_underutilized_field_factor_pack_v1_batched_selector256_20260601\selectors\capacity_liquidity_cost\aa\phase3e_selector_audit.csv,phase3aa_event_1238_cn_research_v2_fundamental_x_event_0069,cn_research_factor_pack_v2,event_derived_feature_layer,5.0,"CSRank(Mul($fund_ocf_to_assets,$open_board_record))",fund_ocf_to_assets|open_board_record
