factor_pack,candidate_id,source_generator,source_lane,factor_lane,expression,fields
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0127,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t2,2))",limit_up_open_not_close_count_t2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0128,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t2,3))",limit_up_open_not_close_count_t2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0129,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t2,5))",limit_up_open_not_close_count_t2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0130,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t3,2))",limit_up_open_not_close_count_t3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0131,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t3,3))",limit_up_open_not_close_count_t3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0132,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t3,5))",limit_up_open_not_close_count_t3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0133,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t4,2))",limit_up_open_not_close_count_t4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0134,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t4,3))",limit_up_open_not_close_count_t4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0135,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t4,5))",limit_up_open_not_close_count_t4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0136,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t5,2))",limit_up_open_not_close_count_t5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0137,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t5,3))",limit_up_open_not_close_count_t5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0138,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t5,5))",limit_up_open_not_close_count_t5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0139,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t6,2))",limit_up_open_not_close_count_t6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0140,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t6,3))",limit_up_open_not_close_count_t6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0141,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t6,5))",limit_up_open_not_close_count_t6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0142,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t7,2))",limit_up_open_not_close_count_t7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0143,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t7,3))",limit_up_open_not_close_count_t7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0144,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t7,5))",limit_up_open_not_close_count_t7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0145,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t8,2))",limit_up_open_not_close_count_t8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0146,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t8,3))",limit_up_open_not_close_count_t8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0147,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t8,5))",limit_up_open_not_close_count_t8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0148,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t9,2))",limit_up_open_not_close_count_t9
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0149,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t9,3))",limit_up_open_not_close_count_t9
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0150,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_open_not_close_count_t9,5))",limit_up_open_not_close_count_t9
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0151,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t10,2))",limit_up_touch_not_close_count_t10
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0152,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t10,3))",limit_up_touch_not_close_count_t10
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0153,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t10,5))",limit_up_touch_not_close_count_t10
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0154,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t2,2))",limit_up_touch_not_close_count_t2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0155,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t2,3))",limit_up_touch_not_close_count_t2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0156,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t2,5))",limit_up_touch_not_close_count_t2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0157,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t3,2))",limit_up_touch_not_close_count_t3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0158,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t3,3))",limit_up_touch_not_close_count_t3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0159,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t3,5))",limit_up_touch_not_close_count_t3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0160,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t4,2))",limit_up_touch_not_close_count_t4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0161,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t4,3))",limit_up_touch_not_close_count_t4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0162,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t4,5))",limit_up_touch_not_close_count_t4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0163,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t5,2))",limit_up_touch_not_close_count_t5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0164,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t5,3))",limit_up_touch_not_close_count_t5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0165,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t5,5))",limit_up_touch_not_close_count_t5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0166,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t6,2))",limit_up_touch_not_close_count_t6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0167,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t6,3))",limit_up_touch_not_close_count_t6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0168,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t6,5))",limit_up_touch_not_close_count_t6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0169,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t7,2))",limit_up_touch_not_close_count_t7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0170,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t7,3))",limit_up_touch_not_close_count_t7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0171,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t7,5))",limit_up_touch_not_close_count_t7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0172,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t8,2))",limit_up_touch_not_close_count_t8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0173,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t8,3))",limit_up_touch_not_close_count_t8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0174,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t8,5))",limit_up_touch_not_close_count_t8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0175,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t9,2))",limit_up_touch_not_close_count_t9
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0176,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t9,3))",limit_up_touch_not_close_count_t9
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0177,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($limit_up_touch_not_close_count_t9,5))",limit_up_touch_not_close_count_t9
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0178,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_1,2))",break_board_after_streak_ge_1
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0179,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_1,3))",break_board_after_streak_ge_1
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0180,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_1,5))",break_board_after_streak_ge_1
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0181,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_10,2))",break_board_after_streak_ge_10
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0182,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_10,3))",break_board_after_streak_ge_10
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0183,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_10,5))",break_board_after_streak_ge_10
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0184,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_2,2))",break_board_after_streak_ge_2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0185,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_2,3))",break_board_after_streak_ge_2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0186,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_2,5))",break_board_after_streak_ge_2
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0187,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_3,2))",break_board_after_streak_ge_3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0188,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_3,3))",break_board_after_streak_ge_3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0189,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_3,5))",break_board_after_streak_ge_3
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0190,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_4,2))",break_board_after_streak_ge_4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0191,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_4,3))",break_board_after_streak_ge_4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0192,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_4,5))",break_board_after_streak_ge_4
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0193,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_5,2))",break_board_after_streak_ge_5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0194,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_5,3))",break_board_after_streak_ge_5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0195,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_5,5))",break_board_after_streak_ge_5
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0196,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_6,2))",break_board_after_streak_ge_6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0197,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_6,3))",break_board_after_streak_ge_6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0198,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_6,5))",break_board_after_streak_ge_6
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0199,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_7,2))",break_board_after_streak_ge_7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0200,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_7,3))",break_board_after_streak_ge_7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0201,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_7,5))",break_board_after_streak_ge_7
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0202,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_8,2))",break_board_after_streak_ge_8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0203,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_8,3))",break_board_after_streak_ge_8
cn_event_factor_candidate_pack_v1_20260531.json,cn_factor_direct_event_0204,cn_field_factor_pack_v1,event_derived_feature_layer,direct_event,"CSRank(Mean($break_board_after_streak_ge_8,5))",break_board_after_streak_ge_8
